Suburb,Post Code,State,State Code
Atitjere,0872,Northern Territory,NT
Burt Plain,0872,Northern Territory,NT
Canteen Creek,0872,Northern Territory,NT
Chilla Well,0872,Northern Territory,NT
Davenport ,0872,Northern Territory,NT
Engawala,0872,Northern Territory,NT
Finke,0872,Northern Territory,NT
Haasts Bluff,0872,Northern Territory,NT
Hale,0872,Northern Territory,NT
Hart ,0872,Northern Territory,NT
Hermannsburg,0872,Northern Territory,NT
Hugh,0872,Northern Territory,NT
Imanpa,0872,Northern Territory,NT
Kaltukatjara,0872,Northern Territory,NT
Kintore,0872,Northern Territory,NT
Kunparrka,0872,Northern Territory,NT
Laramba,0872,Northern Territory,NT
Mereenie,0872,Northern Territory,NT
Mount Liebig,0872,Northern Territory,NT
Mount Zeil,0872,Northern Territory,NT
Mutitjulu,0872,Northern Territory,NT
Namatjira,0872,Northern Territory,NT
Nyirripi,0872,Northern Territory,NT
Papunya,0872,Northern Territory,NT
Sandover,0872,Northern Territory,NT
Santa Teresa,0872,Northern Territory,NT
Tara ,0872,Northern Territory,NT
Ti Tree,0872,Northern Territory,NT
Titjikala,0872,Northern Territory,NT
Wallace Rockhole,0872,Northern Territory,NT
Willowra,0872,Northern Territory,NT
Wilora,0872,Northern Territory,NT
Wutunugurra,0872,Northern Territory,NT
Yuelamu,0872,Northern Territory,NT
Yuendumu,0872,Northern Territory,NT
Yulara,0872,Northern Territory,NT
Amoonguna,0873,Northern Territory,NT
Arumbera,0873,Northern Territory,NT
Connellan,0873,Northern Territory,NT
Ilparpa,0873,Northern Territory,NT
Kilgariff,0873,Northern Territory,NT
Ross ,0873,Northern Territory,NT
Irlpme,0874,Northern Territory,NT
Mount Johns,0874,Northern Territory,NT
Undoolya,0874,Northern Territory,NT
Flynn ,0875,Northern Territory,NT
Larapinta ,0875,Northern Territory,NT
Gapuwiyak,0880,Northern Territory,NT
Jabiru,0886,Northern Territory,NT
Alpurrurulam,4825,Northern Territory,NT
Darwin City,0800,Northern Territory,NT
Coconut Grove,0810,Northern Territory,NT
Lee Point,0810,Northern Territory,NT
Nightcliff,0810,Northern Territory,NT
Rapid Creek,0810,Northern Territory,NT
Tiwi,0810,Northern Territory,NT
Buffalo Creek,0812,Northern Territory,NT
Bayview ,0820,Northern Territory,NT
East Point,0820,Northern Territory,NT
Fannie Bay,0820,Northern Territory,NT
Larrakeyah,0820,Northern Territory,NT
Ludmilla,0820,Northern Territory,NT
Stuart Park,0820,Northern Territory,NT
Woolner,0820,Northern Territory,NT
Anindilyakwa,0822,Northern Territory,NT
Blackmore,0822,Northern Territory,NT
Bynoe,0822,Northern Territory,NT
Bynoe Harbour,0822,Northern Territory,NT
Channel Island,0822,Northern Territory,NT
Charles Darwin,0822,Northern Territory,NT
Cobourg,0822,Northern Territory,NT
Cox Peninsula,0822,Northern Territory,NT
East Arm,0822,Northern Territory,NT
East Arnhem,0822,Northern Territory,NT
Elrundie,0822,Northern Territory,NT
Galiwinku,0822,Northern Territory,NT
Glyde Point,0822,Northern Territory,NT
Gunn Point,0822,Northern Territory,NT
Hidden Valley ,0822,Northern Territory,NT
Hotham,0822,Northern Territory,NT
Kakadu,0822,Northern Territory,NT
Koolpinyah,0822,Northern Territory,NT
Mandorah,0822,Northern Territory,NT
Maningrida,0822,Northern Territory,NT
Marrakai,0822,Northern Territory,NT
Micket Creek,0822,Northern Territory,NT
Milikapiti,0822,Northern Territory,NT
Milingimbi,0822,Northern Territory,NT
Milyakburra,0822,Northern Territory,NT
Minjilang,0822,Northern Territory,NT
Murrumujuk,0822,Northern Territory,NT
Nemarluk,0822,Northern Territory,NT
Numbulwar,0822,Northern Territory,NT
Numburindi,0822,Northern Territory,NT
Pirlangimpi,0822,Northern Territory,NT
Point Stuart,0822,Northern Territory,NT
Rakula,0822,Northern Territory,NT
Thamarrurr,0822,Northern Territory,NT
Tivendale,0822,Northern Territory,NT
Tiwi Islands,0822,Northern Territory,NT
Umbakumba,0822,Northern Territory,NT
Van Diemen Gulf,0822,Northern Territory,NT
Vernon Islands,0822,Northern Territory,NT
Wagait Beach,0822,Northern Territory,NT
Warruwi,0822,Northern Territory,NT
Weddell,0822,Northern Territory,NT
West Arnhem,0822,Northern Territory,NT
Wickham ,0822,Northern Territory,NT
Wurrumiyanga,0822,Northern Territory,NT
Archer,0830,Northern Territory,NT
Marlow Lagoon,0830,Northern Territory,NT
Shoal Bay ,0830,Northern Territory,NT
Dundee Beach,0840,Northern Territory,NT
Dundee Downs,0840,Northern Territory,NT
Dundee Forest,0840,Northern Territory,NT
Baines,0852,Northern Territory,NT
Bradshaw,0852,Northern Territory,NT
Buchanan ,0852,Northern Territory,NT
Limmen,0852,Northern Territory,NT
McArthur,0852,Northern Territory,NT
Pellew Islands,0852,Northern Territory,NT
Wilton ,0852,Northern Territory,NT
Calvert ,0862,Northern Territory,NT
Nicholson ,0862,Northern Territory,NT
Anatye,0872,Northern Territory,NT
Costello,0872,Northern Territory,NT
Ghan,0872,Northern Territory,NT
Lake Mackay,0872,Northern Territory,NT
Petermann,0872,Northern Territory,NT
Simpson ,0872,Northern Territory,NT
Tanami ,0872,Northern Territory,NT
Gunyangara,0880,Northern Territory,NT
Nhulunbuy,0880,Northern Territory,NT
Yirrkala,0880,Northern Territory,NT
Alyangula,0885,Northern Territory,NT
Ranken,4825,Northern Territory,NT
Jervis Bay,2540,Other Territories,OT
Norfolk Island,2899,Other Territories,OT
Christmas Island,6798,Other Territories,OT
Home Island,6799,Other Territories,OT
West Island,6799,Other Territories,OT
Petrie Terrace,4000,Queensland,QLD
Spring Hill ,4000,Queensland,QLD
Bowen Hills,4006,Queensland,QLD
Herston,4006,Queensland,QLD
Ascot - Brisbane,4007,Queensland,QLD
Albion - Brisbane,4010,Queensland,QLD
Clayfield,4011,Queensland,QLD
Hendra,4011,Queensland,QLD
Nundah,4012,Queensland,QLD
Wavell Heights,4012,Queensland,QLD
Northgate ,4013,Queensland,QLD
Banyo,4014,Queensland,QLD
Northgate ,4014,Queensland,QLD
Nudgee,4014,Queensland,QLD
Virginia ,4014,Queensland,QLD
Bracken Ridge,4017,Queensland,QLD
Deagon,4017,Queensland,QLD
Fitzgibbon,4018,Queensland,QLD
Taigum,4018,Queensland,QLD
Kooringal ,4025,Queensland,QLD
Kalinga,4030,Queensland,QLD
Lutwyche,4030,Queensland,QLD
Wavell Heights,4030,Queensland,QLD
Windsor ,4030,Queensland,QLD
Wooloowin,4030,Queensland,QLD
Gordon Park,4031,Queensland,QLD
Kedron,4031,Queensland,QLD
Chermside,4032,Queensland,QLD
Chermside West,4032,Queensland,QLD
Aspley,4034,Queensland,QLD
Boondall,4034,Queensland,QLD
Carseldine,4034,Queensland,QLD
Geebung,4034,Queensland,QLD
Zillmere,4034,Queensland,QLD
Albany Creek,4035,Queensland,QLD
Bridgeman Downs,4035,Queensland,QLD
Eatons Hill,4035,Queensland,QLD
Bald Hills ,4036,Queensland,QLD
Eatons Hill,4037,Queensland,QLD
Alderley,4051,Queensland,QLD
Enoggera,4051,Queensland,QLD
Gaythorne,4051,Queensland,QLD
Grange ,4051,Queensland,QLD
Newmarket,4051,Queensland,QLD
Wilston,4051,Queensland,QLD
Everton Hills,4053,Queensland,QLD
Everton Park,4053,Queensland,QLD
McDowall,4053,Queensland,QLD
Mitchelton,4053,Queensland,QLD
Stafford,4053,Queensland,QLD
Stafford Heights,4053,Queensland,QLD
Arana Hills,4054,Queensland,QLD
Keperra,4054,Queensland,QLD
Bunya,4055,Queensland,QLD
Ferny Grove,4055,Queensland,QLD
Ferny Hills,4055,Queensland,QLD
Upper Kedron,4055,Queensland,QLD
Kelvin Grove,4059,Queensland,QLD
Red Hill - Brisbane,4059,Queensland,QLD
Ashgrove,4060,Queensland,QLD
The Gap - Brisbane,4061,Queensland,QLD
Paddington ,4064,Queensland,QLD
Bardon,4065,Queensland,QLD
Paddington ,4065,Queensland,QLD
Mount Coot-tha,4066,Queensland,QLD
Taringa,4068,Queensland,QLD
Brookfield ,4069,Queensland,QLD
Chapel Hill ,4069,Queensland,QLD
Kenmore Hills,4069,Queensland,QLD
Pullenvale,4069,Queensland,QLD
Upper Brookfield,4069,Queensland,QLD
Anstead,4070,Queensland,QLD
Jamboree Heights,4074,Queensland,QLD
Middle Park ,4074,Queensland,QLD
Sumner,4074,Queensland,QLD
Oxley ,4075,Queensland,QLD
Darra,4076,Queensland,QLD
Doolandella,4077,Queensland,QLD
Durack ,4077,Queensland,QLD
Inala,4077,Queensland,QLD
Richlands ,4077,Queensland,QLD
Ellen Grove,4078,Queensland,QLD
Forest Lake,4078,Queensland,QLD
Woolloongabba,4102,Queensland,QLD
Annerley,4103,Queensland,QLD
Moorooka,4105,Queensland,QLD
Rocklea ,4106,Queensland,QLD
Salisbury ,4107,Queensland,QLD
Archerfield,4108,Queensland,QLD
Coopers Plains,4108,Queensland,QLD
Macgregor ,4109,Queensland,QLD
Robertson ,4109,Queensland,QLD
Sunnybank,4109,Queensland,QLD
Sunnybank Hills,4109,Queensland,QLD
Acacia Ridge,4110,Queensland,QLD
Coopers Plains,4110,Queensland,QLD
Heathwood,4110,Queensland,QLD
Larapinta ,4110,Queensland,QLD
Pallara,4110,Queensland,QLD
Willawong,4110,Queensland,QLD
Nathan,4111,Queensland,QLD
Kuraby,4112,Queensland,QLD
Eight Mile Plains,4113,Queensland,QLD
Runcorn,4113,Queensland,QLD
Kingston ,4114,Queensland,QLD
Logan Central,4114,Queensland,QLD
Marsden,4114,Queensland,QLD
Woodridge ,4114,Queensland,QLD
Algester,4115,Queensland,QLD
Parkinson,4115,Queensland,QLD
Calamvale,4116,Queensland,QLD
Drewvale,4116,Queensland,QLD
Stretton,4116,Queensland,QLD
Berrinba,4117,Queensland,QLD
Karawatha,4117,Queensland,QLD
Browns Plains ,4118,Queensland,QLD
Forestdale,4118,Queensland,QLD
Heritage Park,4118,Queensland,QLD
Hillcrest ,4118,Queensland,QLD
Regents Park ,4118,Queensland,QLD
Underwood ,4119,Queensland,QLD
Greenslopes,4120,Queensland,QLD
Holland Park,4120,Queensland,QLD
Stones Corner,4120,Queensland,QLD
Holland Park,4121,Queensland,QLD
Holland Park West,4121,Queensland,QLD
Tarragindi,4121,Queensland,QLD
Mansfield ,4122,Queensland,QLD
Mount Gravatt,4122,Queensland,QLD
Mount Gravatt East,4122,Queensland,QLD
Upper Mount Gravatt,4122,Queensland,QLD
Wishart ,4122,Queensland,QLD
Rochedale,4123,Queensland,QLD
Rochedale South,4123,Queensland,QLD
Boronia Heights,4124,Queensland,QLD
Greenbank,4124,Queensland,QLD
Lyons ,4124,Queensland,QLD
New Beith,4124,Queensland,QLD
Silverbark Ridge,4124,Queensland,QLD
Munruben,4125,Queensland,QLD
Park Ridge,4125,Queensland,QLD
Park Ridge South,4125,Queensland,QLD
Daisy Hill ,4127,Queensland,QLD
Priestdale,4127,Queensland,QLD
Slacks Creek,4127,Queensland,QLD
Springwood ,4127,Queensland,QLD
Shailer Park,4128,Queensland,QLD
Tanah Merah,4128,Queensland,QLD
Loganholme,4129,Queensland,QLD
Carbrook,4130,Queensland,QLD
Cornubia,4130,Queensland,QLD
Loganlea,4131,Queensland,QLD
Meadowbrook,4131,Queensland,QLD
Crestmead,4132,Queensland,QLD
Marsden,4132,Queensland,QLD
Chambers Flat,4133,Queensland,QLD
Logan Reserve,4133,Queensland,QLD
Waterford ,4133,Queensland,QLD
Waterford West,4133,Queensland,QLD
Coorparoo,4151,Queensland,QLD
Camp Hill,4152,Queensland,QLD
Carina ,4152,Queensland,QLD
Carina Heights,4152,Queensland,QLD
Carindale,4152,Queensland,QLD
Belmont ,4153,Queensland,QLD
Gumdale,4154,Queensland,QLD
Tingalpa,4154,Queensland,QLD
Wakerley,4154,Queensland,QLD
Chandler ,4155,Queensland,QLD
Burbank,4156,Queensland,QLD
Mackenzie - Brisbane,4156,Queensland,QLD
Capalaba,4157,Queensland,QLD
Sheldon,4157,Queensland,QLD
Alexandra Hills,4161,Queensland,QLD
Mount Cotton,4165,Queensland,QLD
Cannon Hill,4170,Queensland,QLD
Seven Hills ,4170,Queensland,QLD
Balmoral ,4171,Queensland,QLD
Tingalpa,4173,Queensland,QLD
Wynnum West,4178,Queensland,QLD
Manly West,4179,Queensland,QLD
Bethania,4205,Queensland,QLD
Bahrs Scrub,4207,Queensland,QLD
Bannockburn ,4207,Queensland,QLD
Beenleigh,4207,Queensland,QLD
Belivah,4207,Queensland,QLD
Buccan,4207,Queensland,QLD
Cedar Creek - Logan,4207,Queensland,QLD
Eagleby,4207,Queensland,QLD
Edens Landing,4207,Queensland,QLD
Holmview,4207,Queensland,QLD
Kairabah,4207,Queensland,QLD
Logan Village,4207,Queensland,QLD
Luscombe,4207,Queensland,QLD
Mount Warren Park,4207,Queensland,QLD
Stapylton,4207,Queensland,QLD
Steiglitz ,4207,Queensland,QLD
Windaroo,4207,Queensland,QLD
Wolffdene,4207,Queensland,QLD
Yarrabilba,4207,Queensland,QLD
Yatala,4207,Queensland,QLD
Gilberton - Gold Coast,4208,Queensland,QLD
Kingsholme,4208,Queensland,QLD
Norwell,4208,Queensland,QLD
Ormeau,4208,Queensland,QLD
Ormeau Hills,4208,Queensland,QLD
Upper Coomera,4209,Queensland,QLD
Willow Vale ,4209,Queensland,QLD
Guanaba,4210,Queensland,QLD
Maudsland,4210,Queensland,QLD
Oxenford,4210,Queensland,QLD
Wongawallan,4210,Queensland,QLD
Advancetown,4211,Queensland,QLD
Beechmont,4211,Queensland,QLD
Carrara,4211,Queensland,QLD
Clagiraba,4211,Queensland,QLD
Gaven,4211,Queensland,QLD
Gilston,4211,Queensland,QLD
Highland Park,4211,Queensland,QLD
Lower Beechmont,4211,Queensland,QLD
Mount Nathan,4211,Queensland,QLD
Nerang,4211,Queensland,QLD
Numinbah Valley,4211,Queensland,QLD
Pacific Pines,4211,Queensland,QLD
Austinville,4213,Queensland,QLD
Bonogin,4213,Queensland,QLD
Mudgeeraba,4213,Queensland,QLD
Neranwood,4213,Queensland,QLD
Tallai,4213,Queensland,QLD
Worongary,4213,Queensland,QLD
Arundel,4214,Queensland,QLD
Ashmore,4214,Queensland,QLD
Molendinar,4214,Queensland,QLD
Parkwood ,4214,Queensland,QLD
Benowa,4217,Queensland,QLD
Broadbeach Waters,4218,Queensland,QLD
Mermaid Waters,4218,Queensland,QLD
Burleigh Waters,4220,Queensland,QLD
Elanora,4221,Queensland,QLD
Clear Island Waters,4226,Queensland,QLD
Merrimac,4226,Queensland,QLD
Robina,4226,Queensland,QLD
Reedy Creek ,4227,Queensland,QLD
Varsity Lakes,4227,Queensland,QLD
Tallebudgera,4228,Queensland,QLD
Tamborine,4270,Queensland,QLD
Tamborine Mountain,4272,Queensland,QLD
Benobble,4275,Queensland,QLD
Biddaddaba,4275,Queensland,QLD
Boyland,4275,Queensland,QLD
Canungra,4275,Queensland,QLD
Ferny Glen,4275,Queensland,QLD
Flying Fox ,4275,Queensland,QLD
Illinbah,4275,Queensland,QLD
Sarabah,4275,Queensland,QLD
Witheren,4275,Queensland,QLD
Wonglepong,4275,Queensland,QLD
Flagstone,4280,Queensland,QLD
Glenlogan,4280,Queensland,QLD
Jimboomba,4280,Queensland,QLD
North Maclean,4280,Queensland,QLD
Riverbend,4280,Queensland,QLD
South Maclean,4280,Queensland,QLD
Stockleigh,4280,Queensland,QLD
Allenview,4285,Queensland,QLD
Beaudesert,4285,Queensland,QLD
Birnam - Scenic Rim,4285,Queensland,QLD
Bromelton,4285,Queensland,QLD
Cainbable,4285,Queensland,QLD
Cedar Grove,4285,Queensland,QLD
Cedar Vale,4285,Queensland,QLD
Chinghee Creek,4285,Queensland,QLD
Christmas Creek,4285,Queensland,QLD
Cryna,4285,Queensland,QLD
Darlington ,4285,Queensland,QLD
Gleneagle,4285,Queensland,QLD
Hillview,4285,Queensland,QLD
Innisplain,4285,Queensland,QLD
Josephville,4285,Queensland,QLD
Kagaru,4285,Queensland,QLD
Kerry,4285,Queensland,QLD
Knapp Creek,4285,Queensland,QLD
Kooralbyn,4285,Queensland,QLD
Lamington ,4285,Queensland,QLD
Laravale,4285,Queensland,QLD
Monarch Glen,4285,Queensland,QLD
Mundoolun,4285,Queensland,QLD
Nindooinbah,4285,Queensland,QLD
Oaky Creek,4285,Queensland,QLD
Tabooba,4285,Queensland,QLD
Tabragalba,4285,Queensland,QLD
Tamrookum,4285,Queensland,QLD
Tamrookum Creek,4285,Queensland,QLD
Undullah,4285,Queensland,QLD
Veresdale,4285,Queensland,QLD
Veresdale Scrub,4285,Queensland,QLD
Woodhill ,4285,Queensland,QLD
Barney View,4287,Queensland,QLD
Rathdowney,4287,Queensland,QLD
Augustine Heights,4300,Queensland,QLD
Bellbird Park,4300,Queensland,QLD
Brookwater,4300,Queensland,QLD
Camira ,4300,Queensland,QLD
Carole Park,4300,Queensland,QLD
Gailes,4300,Queensland,QLD
Spring Mountain ,4300,Queensland,QLD
Springfield - Ipswich,4300,Queensland,QLD
Springfield Central,4300,Queensland,QLD
Springfield Lakes,4300,Queensland,QLD
Collingwood Park ,4301,Queensland,QLD
Redbank ,4301,Queensland,QLD
Redbank Plains,4301,Queensland,QLD
Dinmore,4303,Queensland,QLD
New Chum,4303,Queensland,QLD
Riverview ,4303,Queensland,QLD
Blackstone,4304,Queensland,QLD
Booval,4304,Queensland,QLD
Bundamba,4304,Queensland,QLD
Ebbw Vale,4304,Queensland,QLD
North Booval,4304,Queensland,QLD
Silkstone,4304,Queensland,QLD
Basin Pocket,4305,Queensland,QLD
Brassall,4305,Queensland,QLD
Churchill ,4305,Queensland,QLD
Coalfalls,4305,Queensland,QLD
East Ipswich,4305,Queensland,QLD
Eastern Heights,4305,Queensland,QLD
Flinders View,4305,Queensland,QLD
Ipswich,4305,Queensland,QLD
Leichhardt ,4305,Queensland,QLD
Limestone Ridges,4305,Queensland,QLD
Moores Pocket,4305,Queensland,QLD
Newtown - Ipswich,4305,Queensland,QLD
North Ipswich,4305,Queensland,QLD
North Tivoli,4305,Queensland,QLD
One Mile ,4305,Queensland,QLD
Raceview,4305,Queensland,QLD
Sadliers Crossing,4305,Queensland,QLD
Tivoli,4305,Queensland,QLD
West Ipswich,4305,Queensland,QLD
Woodend ,4305,Queensland,QLD
Wulkuraka,4305,Queensland,QLD
Yamanto,4305,Queensland,QLD
Amberley,4306,Queensland,QLD
Banks Creek,4306,Queensland,QLD
Barellan Point,4306,Queensland,QLD
Blacksoil,4306,Queensland,QLD
Borallon,4306,Queensland,QLD
Chuwar,4306,Queensland,QLD
Deebing Heights,4306,Queensland,QLD
Dundas ,4306,Queensland,QLD
England Creek,4306,Queensland,QLD
Fairney View,4306,Queensland,QLD
Fernvale ,4306,Queensland,QLD
Glamorgan Vale,4306,Queensland,QLD
Goolman,4306,Queensland,QLD
Haigslea,4306,Queensland,QLD
Ironbark ,4306,Queensland,QLD
Karalee,4306,Queensland,QLD
Karana Downs,4306,Queensland,QLD
Karrabin,4306,Queensland,QLD
Kholo,4306,Queensland,QLD
Lake Manchester,4306,Queensland,QLD
Lark Hill,4306,Queensland,QLD
Mount Crosby,4306,Queensland,QLD
Mount Marrow,4306,Queensland,QLD
Muirlea,4306,Queensland,QLD
Peak Crossing,4306,Queensland,QLD
Pine Mountain ,4306,Queensland,QLD
Purga,4306,Queensland,QLD
Ripley,4306,Queensland,QLD
South Ripley,4306,Queensland,QLD
Split Yard Creek,4306,Queensland,QLD
Swanbank,4306,Queensland,QLD
Thagoona,4306,Queensland,QLD
Vernor,4306,Queensland,QLD
Walloon,4306,Queensland,QLD
Wanora,4306,Queensland,QLD
Washpool ,4306,Queensland,QLD
White Rock - Ipswich,4306,Queensland,QLD
Willowbank,4306,Queensland,QLD
Wivenhoe Pocket,4306,Queensland,QLD
Coleyville,4307,Queensland,QLD
Harrisville,4307,Queensland,QLD
Mutdapilly,4307,Queensland,QLD
Radford,4307,Queensland,QLD
Silverdale ,4307,Queensland,QLD
Warrill View,4307,Queensland,QLD
Wilsons Plains,4307,Queensland,QLD
Aratula ,4309,Queensland,QLD
Charlwood,4309,Queensland,QLD
Clumber,4309,Queensland,QLD
Fassifern ,4309,Queensland,QLD
Fassifern Valley,4309,Queensland,QLD
Frazerview,4309,Queensland,QLD
Kalbar,4309,Queensland,QLD
Kents Lagoon,4309,Queensland,QLD
Kulgun,4309,Queensland,QLD
Milora,4309,Queensland,QLD
Moogerah,4309,Queensland,QLD
Morwincha,4309,Queensland,QLD
Mount Edwards,4309,Queensland,QLD
Munbilla,4309,Queensland,QLD
Obum Obum,4309,Queensland,QLD
Tarome,4309,Queensland,QLD
Teviotville,4309,Queensland,QLD
Allandale ,4310,Queensland,QLD
Anthony,4310,Queensland,QLD
Blantyre,4310,Queensland,QLD
Boonah ,4310,Queensland,QLD
Bunburra,4310,Queensland,QLD
Bunjurgen,4310,Queensland,QLD
Cannon Creek - Scenic Rim,4310,Queensland,QLD
Coochin,4310,Queensland,QLD
Coulson,4310,Queensland,QLD
Croftby,4310,Queensland,QLD
Dugandan,4310,Queensland,QLD
Frenches Creek,4310,Queensland,QLD
Hoya,4310,Queensland,QLD
Kents Pocket,4310,Queensland,QLD
Maroon,4310,Queensland,QLD
Milbong,4310,Queensland,QLD
Milford,4310,Queensland,QLD
Mount Alford,4310,Queensland,QLD
Mount French,4310,Queensland,QLD
Roadvale,4310,Queensland,QLD
Templin,4310,Queensland,QLD
Wallaces Creek,4310,Queensland,QLD
Woolooman,4310,Queensland,QLD
Wyaralong,4310,Queensland,QLD
Atkinsons Dam,4311,Queensland,QLD
Brightview,4311,Queensland,QLD
Buaraba,4311,Queensland,QLD
Buaraba South,4311,Queensland,QLD
Churchable,4311,Queensland,QLD
Clarendon ,4311,Queensland,QLD
Coolana,4311,Queensland,QLD
Coominya,4311,Queensland,QLD
Lake Wivenhoe,4311,Queensland,QLD
Lockyer Waters,4311,Queensland,QLD
Lowood,4311,Queensland,QLD
Minden,4311,Queensland,QLD
Mount Tarampa,4311,Queensland,QLD
Patrick Estate,4311,Queensland,QLD
Prenzlau,4311,Queensland,QLD
Rifle Range,4311,Queensland,QLD
